customer_id,customer_tenure,customer_location,customer_type,order_id,order_date,order_value,payment_method,order_frequency,discount_applied,return_status,product_category,product_sku,size,inventory_status,source,engagement_score,tenure_category,customer_lifetime_value,total_sales,risk_of_stockout
CUST00757,47,Pune,Returning,ORD000757,00:37:18,4239.69,Net Banking,7,40,Yes,Jeans,SKU0757,XL,In Stock,Word of Mouth,91,High,29677.829999999998,2543.814,True
CUST00758,16,Jaipur,Returning,ORD000758,00:01:48,1934.63,COD,6,0,Yes,Sweatshirts,SKU0758,XXL,In Stock,Word of Mouth,49,Low,11607.78,1934.63,True
CUST00759,53,Jaipur,Returning,ORD000759,00:48:07,3313.7,Net Banking,8,30,Yes,T-Shirts,SKU0759,M,In Stock,Facebook Ads,19,High,26509.6,2319.5899999999997,True
CUST00760,5,Mumbai,New,ORD000760,00:08:28,4381.54,Credit Card,5,15,No,Jackets,SKU0760,S,In Stock,Google Ads,35,Very Low,21907.7,3724.3089999999997,False
CUST00761,35,Delhi,Returning,ORD000761,00:15:08,3112.52,Wallet,1,0,Yes,Sweatshirts,SKU0761,S,In Stock,Email Marketing,26,Medium,3112.52,3112.52,False
CUST00762,12,Bangalore,New,ORD000762,00:21:37,2492.95,Wallet,1,50,No,T-Shirts,SKU0762,XL,In Stock,Instagram,71,Very Low,2492.95,1246.475,False
CUST00763,25,Mumbai,Returning,ORD000763,00:59:06,3169.0,UPI,9,0,Yes,Jeans,SKU0763,S,Out of Stock,Email Marketing,31,Low,28521.0,3169.0,False
CUST00764,52,Kolkata,Returning,ORD000764,00:30:49,1445.09,UPI,6,30,Yes,Jackets,SKU0764,S,In Stock,Instagram,0,High,8670.539999999999,1011.5629999999999,True
CUST00765,59,Mumbai,Returning,ORD000765,00:25:24,1664.08,Wallet,5,0,Yes,Sweatshirts,SKU0765,XL,In Stock,Email Marketing,16,High,8320.4,1664.08,False
CUST00766,21,Jaipur,Returning,ORD000766,00:17:18,903.95,Credit Card,1,30,Yes,Dresses,SKU0766,XXL,In Stock,Word of Mouth,8,Low,903.95,632.765,False
CUST00767,36,Delhi,Returning,ORD000767,00:42:53,2960.6,COD,6,0,Yes,Dresses,SKU0767,L,In Stock,Google Ads,83,Medium,17763.6,2960.6,True
CUST00768,53,Chennai,Returning,ORD000768,00:41:59,2302.9,COD,6,15,Yes,Jackets,SKU0768,L,In Stock,Word of Mouth,44,High,13817.400000000001,1957.465,True
CUST00769,23,Mumbai,Returning,ORD000769,00:07:12,1265.32,Credit Card,3,25,Yes,Dresses,SKU0769,M,In Stock,Google Ads,95,Low,3795.96,948.99,False
CUST00770,16,Pune,Returning,ORD000770,00:22:31,2253.73,COD,8,40,Yes,Sweatshirts,SKU0770,XXL,In Stock,Facebook Ads,65,Low,18029.84,1352.238,True
CUST00771,57,Mumbai,Returning,ORD000771,00:19:28,3205.0,Net Banking,1,40,Yes,Sweatshirts,SKU0771,M,In Stock,Instagram,31,High,3205.0,1923.0,False
CUST00772,39,Kolkata,Returning,ORD000772,00:10:27,5372.07,Wallet,1,30,Yes,Jackets,SKU0772,L,In Stock,Instagram,44,Medium,5372.07,3760.4489999999996,False
CUST00773,45,Kolkata,Returning,ORD000773,00:39:06,4018.1,Wallet,6,30,Yes,Sweatshirts,SKU0773,XL,In Stock,Facebook Ads,8,Medium,24108.6,2812.6699999999996,True
CUST00774,53,Bangalore,Returning,ORD000774,00:20:11,500.0,Credit Card,1,0,Yes,T-Shirts,SKU0774,S,In Stock,Email Marketing,29,High,500.0,500.0,False
CUST00775,42,Kolkata,Returning,ORD000775,00:23:15,2858.96,COD,6,0,Yes,Jeans,SKU0775,L,In Stock,Facebook Ads,83,Medium,17153.760000000002,2858.96,True
CUST00776,58,Hyderabad,Returning,ORD000776,00:38:34,4643.99,UPI,1,0,Yes,Dresses,SKU0776,XXL,In Stock,Facebook Ads,37,High,4643.99,4643.99,False
CUST00777,39,Delhi,Returning,ORD000777,00:25:24,500.0,UPI,6,5,Yes,T-Shirts,SKU0777,L,In Stock,Google Ads,59,Medium,3000.0,475.0,True
CUST00778,14,Delhi,Returning,ORD000778,00:44:52,3327.34,COD,3,5,Yes,Jackets,SKU0778,XXL,In Stock,Facebook Ads,0,Very Low,9982.02,3160.973,False
CUST00779,31,Chennai,Returning,ORD000779,00:50:27,2145.04,UPI,8,15,Yes,Dresses,SKU0779,XXL,In Stock,Instagram,4,Medium,17160.32,1823.2839999999999,True
CUST00780,58,Chennai,Returning,ORD000780,00:45:46,4225.44,Credit Card,6,0,Yes,T-Shirts,SKU0780,XXL,In Stock,Word of Mouth,62,High,25352.64,4225.44,True
CUST00781,5,Delhi,New,ORD000781,00:05:46,3106.39,Credit Card,1,20,No,Sweatshirts,SKU0781,M,In Stock,Google Ads,98,Very Low,3106.39,2485.112,False
CUST00782,35,Pune,Returning,ORD000782,00:56:45,1173.98,COD,5,0,Yes,Jackets,SKU0782,XL,In Stock,Google Ads,35,Medium,5869.9,1173.98,False
CUST00783,23,Chennai,Returning,ORD000783,00:08:39,2198.72,UPI,8,5,Yes,Jackets,SKU0783,L,In Stock,Email Marketing,64,Low,17589.76,2088.7839999999997,True
CUST00784,29,Bangalore,Returning,ORD000784,00:47:12,2287.46,Credit Card,3,15,Yes,Dresses,SKU0784,XL,In Stock,Word of Mouth,77,Low,6862.38,1944.341,False
CUST00785,43,Kolkata,Returning,ORD000785,00:56:02,2315.23,Credit Card,6,25,Yes,Sweatshirts,SKU0785,S,In Stock,Google Ads,72,Medium,13891.380000000001,1736.4225000000001,True
CUST00786,11,Delhi,New,ORD000786,00:20:11,4178.89,Net Banking,5,25,No,Dresses,SKU0786,L,In Stock,Facebook Ads,93,Very Low,20894.45,3134.1675000000005,False
CUST00787,18,Jaipur,Returning,ORD000787,00:01:05,1236.07,Net Banking,6,20,Yes,Shirts,SKU0787,XL,Out of Stock,Google Ads,23,Low,7416.42,988.856,False
CUST00788,47,Chennai,Returning,ORD000788,00:56:13,4004.58,Credit Card,1,0,Yes,T-Shirts,SKU0788,XL,In Stock,Google Ads,3,High,4004.58,4004.58,False
CUST00789,12,Delhi,New,ORD000789,00:17:07,2046.63,COD,7,15,No,Shirts,SKU0789,S,In Stock,Google Ads,77,Very Low,14326.41,1739.6355,True
CUST00790,9,Hyderabad,New,ORD000790,00:21:48,2835.27,Wallet,9,0,No,T-Shirts,SKU0790,XXL,In Stock,Email Marketing,88,Very Low,25517.43,2835.27,True
CUST00791,10,Mumbai,New,ORD000791,00:52:26,2608.57,Wallet,2,5,No,Jeans,SKU0791,L,In Stock,Google Ads,67,Very Low,5217.14,2478.1415,False
CUST00792,58,Kolkata,Returning,ORD000792,00:13:52,2467.29,Credit Card,5,10,Yes,Jackets,SKU0792,L,In Stock,Google Ads,24,High,12336.45,2220.561,False
CUST00793,44,Delhi,Returning,ORD000793,00:16:45,2479.6,Credit Card,4,0,Yes,Dresses,SKU0793,S,In Stock,Email Marketing,73,Medium,9918.4,2479.6,False
CUST00794,17,Mumbai,Returning,ORD000794,00:22:53,4686.04,Credit Card,6,0,Yes,Jeans,SKU0794,XXL,In Stock,Word of Mouth,98,Low,28116.239999999998,4686.04,True
CUST00795,38,Chennai,Returning,ORD000795,00:41:37,3763.67,COD,6,50,Yes,Jeans,SKU0795,L,In Stock,Instagram,6,Medium,22582.02,1881.835,True
CUST00796,7,Mumbai,New,ORD000796,00:54:25,1955.93,Net Banking,2,50,No,Jackets,SKU0796,L,In Stock,Email Marketing,12,Very Low,3911.86,977.965,False
CUST00797,46,Kolkata,Returning,ORD000797,00:13:31,4874.18,Credit Card,2,5,Yes,Jackets,SKU0797,L,Out of Stock,Email Marketing,67,High,9748.36,4630.4710000000005,False
CUST00798,13,Delhi,Returning,ORD000798,00:18:44,2912.02,Credit Card,4,0,Yes,T-Shirts,SKU0798,XXL,In Stock,Google Ads,42,Very Low,11648.08,2912.02,False
CUST00799,40,Hyderabad,Returning,ORD000799,00:54:14,3036.44,UPI,1,0,Yes,Shirts,SKU0799,S,In Stock,Google Ads,56,Medium,3036.44,3036.44,False
CUST00800,42,Pune,Returning,ORD000800,00:27:23,1244.02,COD,9,5,Yes,Sweatshirts,SKU0800,L,In Stock,Instagram,35,Medium,11196.18,1181.819,True
CUST00801,9,Chennai,New,ORD000801,00:24:52,1753.75,Credit Card,7,40,No,T-Shirts,SKU0801,XL,In Stock,Google Ads,13,Very Low,12276.25,1052.25,True
CUST00802,50,Delhi,Returning,ORD000802,00:09:44,1467.24,UPI,7,0,Yes,Sweatshirts,SKU0802,XXL,In Stock,Facebook Ads,81,High,10270.68,1467.24,True
CUST00803,27,Kolkata,Returning,ORD000803,00:00:43,2629.11,Wallet,3,25,Yes,Jeans,SKU0803,M,In Stock,Google Ads,71,Low,7887.33,1971.8325,False
CUST00804,58,Chennai,Returning,ORD000804,00:00:32,3458.17,Credit Card,3,0,Yes,Sweatshirts,SKU0804,S,In Stock,Google Ads,95,High,10374.51,3458.17,False
CUST00805,2,Bangalore,New,ORD000805,00:02:10,3050.85,Credit Card,1,50,No,Shirts,SKU0805,XL,In Stock,Facebook Ads,26,Very Low,3050.85,1525.425,False
CUST00806,5,Mumbai,New,ORD000806,00:45:57,4882.07,UPI,3,5,No,T-Shirts,SKU0806,L,In Stock,Instagram,36,Very Low,14646.21,4637.9664999999995,False
CUST00807,29,Pune,Returning,ORD000807,00:09:01,1168.36,COD,3,25,Yes,Jackets,SKU0807,M,Out of Stock,Facebook Ads,86,Low,3505.08,876.27,False
CUST00808,37,Kolkata,Returning,ORD000808,00:09:55,2672.3,Credit Card,4,5,Yes,Shirts,SKU0808,S,In Stock,Email Marketing,70,Medium,10689.2,2538.685,False
CUST00809,38,Bangalore,Returning,ORD000809,00:57:07,575.59,Wallet,4,20,Yes,Shirts,SKU0809,XXL,In Stock,Facebook Ads,75,Medium,2302.36,460.47200000000004,False
CUST00810,19,Jaipur,Returning,ORD000810,00:52:37,1117.19,Credit Card,3,0,Yes,T-Shirts,SKU0810,M,In Stock,Word of Mouth,24,Low,3351.57,1117.19,False
CUST00811,8,Delhi,New,ORD000811,00:07:23,4396.87,Wallet,8,0,No,Jackets,SKU0811,M,Out of Stock,Email Marketing,66,Very Low,35174.96,4396.87,False
CUST00812,48,Hyderabad,Returning,ORD000812,00:27:12,1805.25,Net Banking,8,40,Yes,Shirts,SKU0812,XL,In Stock,Google Ads,89,High,14442.0,1083.1499999999999,True
CUST00813,45,Chennai,Returning,ORD000813,00:44:09,1294.95,Net Banking,1,40,Yes,Jackets,SKU0813,S,In Stock,Email Marketing,3,Medium,1294.95,776.97,False
CUST00814,1,Mumbai,New,ORD000814,00:16:24,500.0,Wallet,7,30,No,Dresses,SKU0814,XL,Out of Stock,Instagram,99,Very Low,3500.0,350.0,False
CUST00815,22,Chennai,Returning,ORD000815,00:32:37,1279.97,COD,2,20,Yes,Dresses,SKU0815,XL,Out of Stock,Instagram,78,Low,2559.94,1023.9760000000001,False
CUST00816,52,Pune,Returning,ORD000816,00:58:23,2192.08,Credit Card,1,30,Yes,Dresses,SKU0816,L,In Stock,Facebook Ads,95,High,2192.08,1534.456,False
CUST00817,17,Delhi,Returning,ORD000817,00:31:54,500.0,Credit Card,3,0,Yes,Sweatshirts,SKU0817,XXL,In Stock,Email Marketing,92,Low,1500.0,500.0,False
CUST00818,7,Chennai,New,ORD000818,00:03:47,2105.82,Net Banking,4,5,No,Shirts,SKU0818,M,In Stock,Google Ads,73,Very Low,8423.28,2000.529,False
CUST00819,25,Mumbai,Returning,ORD000819,00:39:38,4405.95,Wallet,6,5,Yes,T-Shirts,SKU0819,S,In Stock,Instagram,84,Low,26435.699999999997,4185.652499999999,True
CUST00820,45,Delhi,Returning,ORD000820,00:14:46,1439.04,Credit Card,5,20,Yes,T-Shirts,SKU0820,XXL,In Stock,Google Ads,15,Medium,7195.2,1151.232,False
CUST00821,4,Chennai,New,ORD000821,00:15:41,1084.93,Credit Card,4,5,No,Sweatshirts,SKU0821,XXL,In Stock,Word of Mouth,18,Very Low,4339.72,1030.6835,False
CUST00822,36,Hyderabad,Returning,ORD000822,00:27:23,814.15,COD,8,0,Yes,T-Shirts,SKU0822,S,In Stock,Instagram,28,Medium,6513.2,814.15,True
CUST00823,6,Kolkata,New,ORD000823,00:58:34,787.35,UPI,4,15,No,Dresses,SKU0823,XXL,In Stock,Facebook Ads,50,Very Low,3149.4,669.2475,False
CUST00824,60,Delhi,Returning,ORD000824,00:45:35,3303.37,Net Banking,2,30,Yes,Shirts,SKU0824,L,In Stock,Word of Mouth,17,High,6606.74,2312.359,False
CUST00825,31,Kolkata,Returning,ORD000825,00:41:05,2573.0,Net Banking,3,5,Yes,T-Shirts,SKU0825,XXL,In Stock,Email Marketing,57,Medium,7719.0,2444.35,False
CUST00826,19,Jaipur,Returning,ORD000826,00:27:45,3935.29,UPI,6,0,Yes,T-Shirts,SKU0826,L,In Stock,Google Ads,43,Low,23611.739999999998,3935.29,True
CUST00827,44,Delhi,Returning,ORD000827,00:06:18,5529.76,Credit Card,8,0,Yes,Jeans,SKU0827,M,In Stock,Instagram,15,Medium,44238.08,5529.76,True
CUST00828,54,Hyderabad,Returning,ORD000828,00:06:40,500.0,COD,8,0,Yes,Jeans,SKU0828,M,In Stock,Word of Mouth,64,High,4000.0,500.0,True
CUST00829,39,Kolkata,Returning,ORD000829,00:52:04,3070.12,COD,9,0,Yes,Jeans,SKU0829,XL,Out of Stock,Word of Mouth,1,Medium,27631.079999999998,3070.12,False
CUST00830,27,Bangalore,Returning,ORD000830,00:52:26,822.07,Net Banking,7,20,Yes,Shirts,SKU0830,L,In Stock,Instagram,55,Low,5754.490000000001,657.6560000000001,True
CUST00831,10,Mumbai,New,ORD000831,00:23:47,3683.35,COD,2,20,No,Dresses,SKU0831,M,In Stock,Email Marketing,78,Very Low,7366.7,2946.6800000000003,False
CUST00832,26,Bangalore,Returning,ORD000832,00:37:50,2092.13,UPI,8,20,Yes,Jackets,SKU0832,XXL,In Stock,Email Marketing,27,Low,16737.04,1673.7040000000002,True
CUST00833,19,Chennai,Returning,ORD000833,00:50:16,2540.98,Credit Card,7,5,Yes,Dresses,SKU0833,S,In Stock,Facebook Ads,64,Low,17786.86,2413.931,True
CUST00834,39,Hyderabad,Returning,ORD000834,00:07:02,575.23,UPI,8,30,Yes,Dresses,SKU0834,S,In Stock,Email Marketing,4,Medium,4601.84,402.661,True
CUST00835,3,Bangalore,New,ORD000835,00:34:14,1860.36,Wallet,3,0,No,Shirts,SKU0835,L,In Stock,Facebook Ads,21,Very Low,5581.08,1860.36,False
CUST00836,45,Delhi,Returning,ORD000836,00:41:16,2634.49,Net Banking,7,10,Yes,Shirts,SKU0836,XL,In Stock,Word of Mouth,99,Medium,18441.43,2371.0409999999997,True
CUST00837,13,Chennai,Returning,ORD000837,00:02:42,4534.12,COD,9,30,Yes,Jeans,SKU0837,XXL,In Stock,Instagram,12,Very Low,40807.08,3173.8839999999996,True
CUST00838,50,Chennai,Returning,ORD000838,00:01:05,1308.16,Wallet,3,0,Yes,T-Shirts,SKU0838,L,In Stock,Email Marketing,64,High,3924.4800000000005,1308.16,False
CUST00839,28,Bangalore,Returning,ORD000839,00:30:59,1673.96,COD,6,0,Yes,Sweatshirts,SKU0839,S,In Stock,Facebook Ads,15,Low,10043.76,1673.96,True
CUST00840,58,Jaipur,Returning,ORD000840,00:15:30,3916.43,Credit Card,2,30,Yes,Sweatshirts,SKU0840,L,In Stock,Word of Mouth,85,High,7832.86,2741.5009999999997,False
CUST00841,20,Bangalore,Returning,ORD000841,00:42:31,1210.99,Credit Card,2,5,Yes,Jackets,SKU0841,XXL,In Stock,Email Marketing,63,Low,2421.98,1150.4405,False
CUST00842,28,Jaipur,Returning,ORD000842,00:22:10,4213.58,Credit Card,5,20,Yes,T-Shirts,SKU0842,M,In Stock,Google Ads,31,Low,21067.9,3370.864,False
CUST00843,8,Hyderabad,New,ORD000843,00:03:47,2486.37,COD,5,0,No,Jackets,SKU0843,XXL,In Stock,Word of Mouth,79,Very Low,12431.849999999999,2486.37,False
CUST00844,41,Mumbai,Returning,ORD000844,00:38:44,2954.68,Wallet,7,20,Yes,Jeans,SKU0844,M,In Stock,Email Marketing,50,Medium,20682.76,2363.744,True
CUST00845,39,Bangalore,Returning,ORD000845,00:30:05,3051.28,Credit Card,2,5,Yes,Jackets,SKU0845,M,In Stock,Word of Mouth,78,Medium,6102.56,2898.716,False
CUST00846,1,Pune,New,ORD000846,00:08:17,1575.67,Wallet,7,0,No,T-Shirts,SKU0846,M,In Stock,Instagram,57,Very Low,11029.69,1575.67,True
CUST00847,3,Jaipur,New,ORD000847,00:12:48,3084.83,COD,5,20,No,T-Shirts,SKU0847,L,In Stock,Instagram,45,Very Low,15424.15,2467.864,False
CUST00848,13,Bangalore,Returning,ORD000848,00:11:43,1341.45,Wallet,6,0,Yes,Sweatshirts,SKU0848,S,In Stock,Instagram,51,Very Low,8048.700000000001,1341.45,True
CUST00849,28,Kolkata,Returning,ORD000849,00:25:35,1746.85,COD,8,5,Yes,Jeans,SKU0849,L,In Stock,Google Ads,62,Low,13974.8,1659.5075,True
CUST00850,57,Delhi,Returning,ORD000850,00:49:11,3338.04,COD,4,0,Yes,Shirts,SKU0850,S,In Stock,Instagram,75,High,13352.16,3338.04,False
CUST00851,60,Pune,Returning,ORD000851,00:34:14,2940.09,Net Banking,7,0,Yes,Jackets,SKU0851,XXL,Out of Stock,Google Ads,59,High,20580.63,2940.09,False
CUST00852,49,Pune,Returning,ORD000852,00:47:23,2387.55,COD,6,0,Yes,Sweatshirts,SKU0852,XL,In Stock,Instagram,64,High,14325.300000000001,2387.55,True
CUST00853,25,Jaipur,Returning,ORD000853,00:30:05,611.9,COD,2,0,Yes,Jackets,SKU0853,XXL,In Stock,Word of Mouth,80,Low,1223.8,611.9,False
CUST00854,56,Kolkata,Returning,ORD000854,00:12:48,986.26,UPI,8,40,Yes,Jackets,SKU0854,L,In Stock,Email Marketing,54,High,7890.08,591.756,True
CUST00855,33,Kolkata,Returning,ORD000855,00:32:15,2915.06,Credit Card,9,0,Yes,Shirts,SKU0855,L,In Stock,Email Marketing,56,Medium,26235.54,2915.06,True
CUST00856,38,Chennai,Returning,ORD000856,00:07:56,3598.21,Net Banking,5,10,Yes,Jeans,SKU0856,S,In Stock,Instagram,91,Medium,17991.05,3238.389,False
CUST00857,53,Jaipur,Returning,ORD000857,00:44:41,835.53,Net Banking,4,0,Yes,T-Shirts,SKU0857,L,In Stock,Email Marketing,70,High,3342.12,835.53,False
CUST00858,6,Mumbai,New,ORD000858,00:55:30,1240.26,Net Banking,6,5,No,Dresses,SKU0858,M,In Stock,Instagram,72,Very Low,7441.5599999999995,1178.2469999999998,True
CUST00859,58,Delhi,Returning,ORD000859,00:26:08,2701.28,UPI,8,40,Yes,Jackets,SKU0859,L,In Stock,Instagram,85,High,21610.24,1620.768,True
CUST00860,44,Hyderabad,Returning,ORD000860,00:18:01,2669.18,COD,3,0,Yes,Dresses,SKU0860,S,Out of Stock,Facebook Ads,25,Medium,8007.539999999999,2669.18,False
CUST00861,45,Pune,Returning,ORD000861,00:56:45,500.0,Credit Card,1,50,Yes,Jeans,SKU0861,S,In Stock,Facebook Ads,11,Medium,500.0,250.0,False
CUST00862,32,Hyderabad,Returning,ORD000862,00:14:14,2742.34,Wallet,4,0,Yes,Dresses,SKU0862,M,In Stock,Facebook Ads,70,Medium,10969.36,2742.34,False
CUST00863,45,Bangalore,Returning,ORD000863,00:04:30,1602.45,COD,4,25,Yes,Jackets,SKU0863,S,In Stock,Google Ads,45,Medium,6409.8,1201.8375,False
CUST00864,47,Bangalore,Returning,ORD000864,00:23:04,4961.57,UPI,1,15,Yes,Shirts,SKU0864,XL,In Stock,Facebook Ads,46,High,4961.57,4217.3345,False
CUST00865,21,Hyderabad,Returning,ORD000865,00:25:57,2873.8,COD,9,30,Yes,Dresses,SKU0865,XXL,In Stock,Instagram,78,Low,25864.2,2011.66,True
CUST00866,16,Bangalore,Returning,ORD000866,00:05:03,3132.21,COD,3,15,Yes,Jeans,SKU0866,L,In Stock,Word of Mouth,37,Low,9396.630000000001,2662.3785,False
CUST00867,54,Mumbai,Returning,ORD000867,00:43:36,3171.04,UPI,5,15,Yes,Jeans,SKU0867,XL,Out of Stock,Facebook Ads,20,High,15855.2,2695.384,False
CUST00868,21,Kolkata,Returning,ORD000868,00:29:11,679.11,Net Banking,6,0,Yes,Shirts,SKU0868,L,In Stock,Facebook Ads,13,Low,4074.66,679.11,True
CUST00869,11,Bangalore,New,ORD000869,00:08:39,5415.82,Net Banking,8,0,No,Dresses,SKU0869,XL,In Stock,Word of Mouth,1,Very Low,43326.56,5415.82,True
CUST00870,60,Chennai,Returning,ORD000870,00:11:53,500.0,Credit Card,6,40,Yes,Dresses,SKU0870,L,In Stock,Instagram,71,High,3000.0,300.0,True
CUST00871,37,Bangalore,Returning,ORD000871,00:22:42,3693.55,Credit Card,3,5,Yes,T-Shirts,SKU0871,M,In Stock,Google Ads,69,Medium,11080.650000000001,3508.8725,False
CUST00872,36,Delhi,Returning,ORD000872,00:25:57,3428.0,Net Banking,6,5,Yes,Sweatshirts,SKU0872,S,In Stock,Facebook Ads,100,Medium,20568.0,3256.6,True
CUST00873,35,Mumbai,Returning,ORD000873,00:31:54,1784.5,Wallet,1,25,Yes,Jeans,SKU0873,S,In Stock,Word of Mouth,100,Medium,1784.5,1338.375,False
CUST00874,19,Delhi,Returning,ORD000874,00:19:38,3499.68,COD,4,5,Yes,T-Shirts,SKU0874,M,In Stock,Instagram,32,Low,13998.72,3324.696,False
CUST00875,20,Delhi,Returning,ORD000875,00:16:35,2023.64,Wallet,6,50,Yes,Jeans,SKU0875,XL,In Stock,Email Marketing,5,Low,12141.84,1011.82,True
CUST00876,57,Chennai,Returning,ORD000876,00:13:09,1486.81,COD,7,25,Yes,T-Shirts,SKU0876,XXL,In Stock,Google Ads,89,High,10407.67,1115.1075,True
CUST00877,18,Mumbai,Returning,ORD000877,00:32:04,3204.34,Net Banking,3,15,Yes,Sweatshirts,SKU0877,XL,In Stock,Word of Mouth,36,Low,9613.02,2723.689,False
CUST00878,47,Mumbai,Returning,ORD000878,00:52:15,990.16,Credit Card,9,30,Yes,T-Shirts,SKU0878,S,In Stock,Word of Mouth,13,High,8911.44,693.112,True
CUST00879,41,Jaipur,Returning,ORD000879,00:17:50,2163.62,Credit Card,7,0,Yes,Jeans,SKU0879,XXL,In Stock,Word of Mouth,36,Medium,15145.34,2163.62,True
CUST00880,49,Mumbai,Returning,ORD000880,00:44:20,1608.73,Wallet,1,0,Yes,Dresses,SKU0880,L,In Stock,Facebook Ads,7,High,1608.73,1608.73,False
CUST00881,14,Mumbai,Returning,ORD000881,00:06:51,1996.03,Credit Card,2,10,Yes,Jeans,SKU0881,XXL,In Stock,Email Marketing,76,Very Low,3992.06,1796.427,False
CUST00882,15,Mumbai,Returning,ORD000882,00:18:23,3149.09,Net Banking,1,0,Yes,Jackets,SKU0882,XL,In Stock,Google Ads,12,Very Low,3149.09,3149.09,False
CUST00883,31,Chennai,Returning,ORD000883,00:10:27,1608.45,Wallet,9,25,Yes,Shirts,SKU0883,M,In Stock,Instagram,39,Medium,14476.050000000001,1206.3375,True
CUST00884,1,Bangalore,New,ORD000884,00:34:46,2211.51,COD,9,40,No,Shirts,SKU0884,L,In Stock,Instagram,91,Very Low,19903.590000000004,1326.9060000000002,True
CUST00885,53,Jaipur,Returning,ORD000885,00:23:15,1745.28,Credit Card,7,10,Yes,Jackets,SKU0885,XL,In Stock,Email Marketing,57,High,12216.96,1570.752,True
CUST00886,54,Delhi,Returning,ORD000886,00:39:17,4665.99,UPI,3,5,Yes,Shirts,SKU0886,L,In Stock,Word of Mouth,17,High,13997.97,4432.6905,False
CUST00887,54,Mumbai,Returning,ORD000887,00:08:17,3013.92,Credit Card,5,50,Yes,Shirts,SKU0887,XXL,In Stock,Word of Mouth,56,High,15069.6,1506.96,False
CUST00888,3,Pune,New,ORD000888,00:54:03,2830.1,COD,4,10,No,Sweatshirts,SKU0888,S,In Stock,Word of Mouth,82,Very Low,11320.4,2547.09,False
CUST00889,16,Bangalore,Returning,ORD000889,00:39:49,3525.13,Wallet,7,10,Yes,Dresses,SKU0889,XL,In Stock,Word of Mouth,37,Low,24675.91,3172.617,True
CUST00890,23,Bangalore,Returning,ORD000890,00:52:58,1608.8,COD,9,5,Yes,Dresses,SKU0890,M,Out of Stock,Word of Mouth,31,Low,14479.199999999999,1528.36,False
CUST00891,57,Delhi,Returning,ORD000891,00:42:53,3788.89,UPI,2,40,Yes,Jeans,SKU0891,XXL,In Stock,Email Marketing,85,High,7577.78,2273.334,False
CUST00892,11,Chennai,New,ORD000892,00:31:43,3019.27,Net Banking,8,15,No,Jackets,SKU0892,XL,Out of Stock,Facebook Ads,65,Very Low,24154.16,2566.3795,False
CUST00893,12,Hyderabad,New,ORD000893,00:16:24,500.0,Credit Card,9,25,No,T-Shirts,SKU0893,M,In Stock,Google Ads,76,Very Low,4500.0,375.0,True
CUST00894,10,Hyderabad,New,ORD000894,00:48:28,500.0,Wallet,9,30,No,Jeans,SKU0894,XL,In Stock,Word of Mouth,86,Very Low,4500.0,350.0,True
CUST00895,32,Bangalore,Returning,ORD000895,00:52:37,1641.55,Net Banking,7,5,Yes,Jeans,SKU0895,XXL,In Stock,Facebook Ads,24,Medium,11490.85,1559.4724999999999,True
CUST00896,16,Kolkata,Returning,ORD000896,00:09:44,518.49,COD,9,10,Yes,Jeans,SKU0896,XL,In Stock,Instagram,91,Low,4666.41,466.641,True
CUST00897,8,Kolkata,New,ORD000897,00:27:56,2142.58,Wallet,9,30,No,Jeans,SKU0897,L,In Stock,Email Marketing,57,Very Low,19283.22,1499.8059999999998,True
CUST00898,38,Delhi,Returning,ORD000898,00:01:48,979.39,Net Banking,3,5,Yes,Dresses,SKU0898,XXL,In Stock,Facebook Ads,74,Medium,2938.17,930.4205,False
CUST00899,12,Hyderabad,New,ORD000899,00:37:50,2353.42,Wallet,4,25,No,T-Shirts,SKU0899,XL,In Stock,Word of Mouth,32,Very Low,9413.68,1765.065,False
CUST00900,24,Bangalore,Returning,ORD000900,00:55:51,4617.56,UPI,2,40,Yes,Jeans,SKU0900,S,In Stock,Word of Mouth,87,Low,9235.12,2770.536,False
CUST00901,28,Chennai,Returning,ORD000901,00:16:45,2425.93,UPI,3,20,Yes,Dresses,SKU0901,XL,In Stock,Word of Mouth,65,Low,7277.789999999999,1940.744,False
CUST00902,53,Hyderabad,Returning,ORD000902,00:31:21,2045.55,Credit Card,5,25,Yes,Jeans,SKU0902,L,In Stock,Facebook Ads,29,High,10227.75,1534.1625,False
CUST00903,8,Bangalore,New,ORD000903,00:05:35,3082.36,Credit Card,5,30,No,Shirts,SKU0903,M,In Stock,Word of Mouth,80,Very Low,15411.800000000001,2157.652,False
CUST00904,58,Bangalore,Returning,ORD000904,00:25:24,1455.37,UPI,6,30,Yes,Jeans,SKU0904,M,In Stock,Facebook Ads,33,High,8732.22,1018.7589999999999,True
CUST00905,28,Mumbai,Returning,ORD000905,00:41:37,3765.12,Wallet,7,5,Yes,Jackets,SKU0905,M,In Stock,Word of Mouth,85,Low,26355.84,3576.8639999999996,True
CUST00906,36,Chennai,Returning,ORD000906,00:29:55,3242.82,UPI,7,0,Yes,Jackets,SKU0906,S,In Stock,Instagram,68,Medium,22699.74,3242.82,True
CUST00907,26,Mumbai,Returning,ORD000907,00:51:10,2558.3,Credit Card,1,10,Yes,Jeans,SKU0907,L,In Stock,Instagram,47,Low,2558.3,2302.4700000000003,False
